"","state","state.name","middate","pollster","pollster_id","poll_grade","samplesize","population","clinton","trump","days.until"
"1754","VA","Virginia","10/13/16","Tarrance Group",86,"B",500,"likelyvoters",47,38,26
"1755","VA","Virginia","10/13/16","Ipsos",25,"A-",685,"likelyvoters",49.04,37.04,26
"1756","VA","Virginia","10/12/16","Christopher Newport University",137,"B-",809,"likelyvoters",44,29,27
"1757","VA","Virginia","10/12/16","CVOTER International",192,"C+",334,"likelyvoters",49.8,45.8,27
"1758","VA","Virginia","10/12/16","SurveyMonkey",352,"C-",1644,"likelyvoters",49,38,27
"1759","VA","Virginia","10/12/16","Google Consumer Surveys",73,"B",530,"likelyvoters",40.76,28.22,27
"1760","VA","Virginia","10/11/16","Emerson College",119,"B",600,"likelyvoters",46,43,28
"1761","VA","Virginia","10/6/16","Ipsos",25,"A-",884,"likelyvoters",49.22,38.8,33
"1762","VA","Virginia","10/6/16","Google Consumer Surveys",73,"B",539,"likelyvoters",34.05,36.57,33
"1763","VA","Virginia","10/5/16","CVOTER International",192,"C+",325,"likelyvoters",48.3,46.8,34
"1764","VA","Virginia","10/4/16","Roanoke College",279,"C+",814,"likelyvoters",45,36,35
"1765","VA","Virginia","10/3/16","Ipsos",25,"A-",479,"likelyvoters",50.49,39.05,36
"1766","VA","Virginia","9/30/16","Hampton University",113,"B",800,"likelyvoters",46,34,39
"1767","VA","Virginia","9/30/16","Google Consumer Surveys",73,"B",629,"likelyvoters",40.86,27,39
"1768","VA","Virginia","9/28/16","Christopher Newport University",137,"B-",892,"likelyvoters",42,35,41
"1769","VA","Virginia","9/27/16","Public Policy Polling",60,"B+",811,"likelyvoters",46,40,42
"1770","VA","Virginia","9/25/16","CVOTER International",192,"C+",510,"likelyvoters",45.3,50.4,44
"1771","VA","Virginia","9/23/16","Google Consumer Surveys",73,"B",546,"likelyvoters",40.36,32.04,46
"1772","VA","Virginia","9/22/16","Ipsos",25,"A-",849,"likelyvoters",48.26,40.35,47
"1773","VA","Virginia","9/22/16","YouGov",81,"B",1237,"likelyvoters",45,37,47
"1774","VA","Virginia","9/19/16","Christopher Newport University",137,"B-",1003,"likelyvoters",39,33,50
"1775","VA","Virginia","9/19/16","Ipsos",25,"A-",452,"likelyvoters",46.54,40.04,50
"1776","VA","Virginia","9/18/16","CVOTER International",192,"C+",495,"likelyvoters",45.6,49.5,51
"1777","VA","Virginia","9/17/16","Quinnipiac University",26,"A-",659,"likelyvoters",45,39,52
"1778","VA","Virginia","9/17/16","Google Consumer Surveys",73,"B",616,"likelyvoters",36.26,36.84,52
"1779","VA","Virginia","9/15/16","Roanoke College",279,"C+",841,"likelyvoters",44,37,54
"1780","VA","Virginia","9/12/16","Ipsos",25,"A-",435,"likelyvoters",47.35,37.51,57
"1781","VA","Virginia","9/10/16","Public Policy Polling",60,"B+",878,"likelyvoters",45,39,59
"1782","VA","Virginia","9/10/16","Google Consumer Surveys",73,"B",560,"likelyvoters",37.17,31.32,59
"1783","VA","Virginia","9/9/16","University of Mary Washington",NA,"",685,"likelyvoters",40,37,60
"1784","VA","Virginia","9/3/16","Google Consumer Surveys",73,"B",560,"likelyvoters",36.11,29.32,66
"1785","VA","Virginia","9/1/16","Ipsos",25,"A-",743,"likelyvoters",50.38,37.08,68
"1786","VA","Virginia","8/31/16","Emerson College",119,"B",800,"likelyvoters",44,43,69
"1787","VA","Virginia","8/27/16","Google Consumer Surveys",73,"B",578,"likelyvoters",38.52,29.96,73
"1788","VA","Virginia","8/26/16","Hampton University",113,"B",801,"likelyvoters",43,41,74
"1789","VA","Virginia","8/25/16","Ipsos",25,"A-",713,"likelyvoters",50.06,36.87,75
"1790","VA","Virginia","8/20/16","SurveyMonkey",352,"C-",2468,"registeredvoters",43,36,80
"1791","VA","Virginia","8/20/16","Google Consumer Surveys",73,"B",599,"likelyvoters",36.24,28.95,80
"1792","VA","Virginia","8/18/16","Ipsos",25,"A-",654,"likelyvoters",47.58,36.67,82
"1793","VA","Virginia","8/13/16","Google Consumer Surveys",73,"B",636,"likelyvoters",40.29,25.98,87
"1794","VA","Virginia","8/12/16","ABC News/Washington Post",6,"A+",707,"likelyvoters",46,39,88
"1795","VA","Virginia","8/12/16","Quinnipiac University",26,"A-",808,"likelyvoters",45,34,88
"1796","VA","Virginia","8/12/16","Roanoke College",279,"C+",803,"likelyvoters",48,32,88
"1797","VA","Virginia","8/11/16","Ipsos",25,"A-",643,"likelyvoters",45.18,39.02,89
"1798","VA","Virginia","8/7/16","Marist College",8,"A",897,"registeredvoters",43,31,93
"1799","VA","Virginia","8/3/16","YouGov",81,"B",1181,"likelyvoters",49,37,97
"1800","VA","Virginia","7/26/16","RABA Research",252,"C+",655,"registeredvoters",42,46,105
"1801","VA","Virginia","7/10/16","Fox News/Anderson Robbins Research/Shaw & Company Research",17,"A",601,"registeredvoters",39,34,121
"1802","VA","Virginia","7/8/16","Marist College",8,"A",876,"registeredvoters",41,34,123
"1803","VA","Virginia","7/8/16","Hampton University",113,"B",805,"likelyvoters",38.8,39.2,123
"1804","VA","Virginia","6/16/16","Evolving Strategies",NA,"",612,"likelyvoters",43,35,145
"1805","VA","Virginia","5/24/16","Gravis Marketing",181,"B-",1728,"registeredvoters",44,38,168
"1806","VA","Virginia","5/13/16","Roanoke College",279,"C+",610,"likelyvoters",38,38,179
"1807","VA","Virginia","3/28/16","Christopher Newport University",137,"B-",1102,"likelyvoters",44,35,225
"1808","VA","Virginia","2/20/16","Hampton University",113,"B",500,"likelyvoters",48,39,262
"1809","VA","Virginia","1/22/16","Roanoke College",279,"C+",524,"likelyvoters",52,35,291
"1810","VA","Virginia","11/11/15","Roanoke College",279,"C+",555,"registeredvoters",50,36,363
"1811","VT","Vermont","10/17/16","Google Consumer Surveys",73,"B",91,"likelyvoters",48.17,21.49,22
"1812","VT","Vermont","10/12/16","CVOTER International",192,"C+",304,"likelyvoters",63.1,32.8,27
"1813","VT","Vermont","10/12/16","Google Consumer Surveys",73,"B",71,"likelyvoters",65.93,10.76,27
"1814","VT","Vermont","10/6/16","Castleton University",41,"B+",579,"likelyvoters",45,17,33
"1815","VT","Vermont","10/6/16","Google Consumer Surveys",73,"B",47,"likelyvoters",57.02,16.11,33
"1816","VT","Vermont","10/5/16","CVOTER International",192,"C+",316,"likelyvoters",62.2,33.3,34
"1817","VT","Vermont","9/30/16","Google Consumer Surveys",73,"B",61,"likelyvoters",44.43,27.34,39
"1818","VT","Vermont","9/26/16","Ipsos",25,"A-",102,"likelyvoters",46.34,21.29,43
"1819","VT","Vermont","9/25/16","CVOTER International",192,"C+",464,"likelyvoters",61,35.4,44
"1820","VT","Vermont","9/23/16","Google Consumer Surveys",73,"B",56,"likelyvoters",48.29,28.19,46
"1821","VT","Vermont","9/18/16","CVOTER International",192,"C+",465,"likelyvoters",60.4,35.7,51
"1822","VT","Vermont","9/17/16","Google Consumer Surveys",73,"B",61,"likelyvoters",43.99,18.62,52
"1823","VT","Vermont","9/10/16","Google Consumer Surveys",73,"B",72,"likelyvoters",49.71,18.36,59
"1824","VT","Vermont","9/3/16","Emerson College",119,"B",600,"likelyvoters",47,26,66
"1825","VT","Vermont","9/3/16","Google Consumer Surveys",73,"B",66,"likelyvoters",43.01,12.63,66
"1826","VT","Vermont","8/27/16","Google Consumer Surveys",73,"B",69,"likelyvoters",50.15,18.1,73
"1827","VT","Vermont","8/20/16","SurveyMonkey",352,"C-",550,"registeredvoters",45,24,80
"1828","VT","Vermont","8/20/16","Google Consumer Surveys",73,"B",87,"likelyvoters",42.83,11.42,80
"1829","VT","Vermont","8/13/16","Google Consumer Surveys",73,"B",67,"likelyvoters",59.87,9.46,87
"1830","VT","Vermont","7/17/16","Castleton University",41,"B+",637,"likelyvoters",39,17,114
"1831","VT","Vermont","6/27/16","Fairbank, Maslin, Maullin, Metz & Associates",150,"B-",600,"registeredvoters",39,24,134
"1832","WA","Washington","10/17/16","Google Consumer Surveys",73,"B",594,"likelyvoters",45.72,25.4,22
"1833","WA","Washington","10/13/16","Ipsos",25,"A-",488,"likelyvoters",46.14,42.36,26
"1834","WA","Washington","10/12/16","CVOTER International",192,"C+",320,"likelyvoters",53.6,42.1,27
"1835","WA","Washington","10/12/16","Google Consumer Surveys",73,"B",571,"likelyvoters",43.16,26.71,27
"1836","WA","Washington","10/6/16","Ipsos",25,"A-",602,"likelyvoters",46.94,37.24,33
"1837","WA","Washington","10/6/16","Google Consumer Surveys",73,"B",538,"likelyvoters",45.5,27.99,33
"1838","WA","Washington","10/5/16","CVOTER International",192,"C+",326,"likelyvoters",53.4,41.7,34
"1839","WA","Washington","10/3/16","Ipsos",25,"A-",341,"likelyvoters",50.9,33.29,36
"1840","WA","Washington","10/1/16","Strategies 360",70,"B",500,"likelyvoters",47,31,38
"1841","WA","Washington","9/30/16","Google Consumer Surveys",73,"B",569,"likelyvoters",45.41,24.67,39
"1842","WA","Washington","9/26/16","Emerson College",119,"B",700,"likelyvoters",44.2,38.4,43
"1843","WA","Washington","9/25/16","CVOTER International",192,"C+",496,"likelyvoters",52,43.5,44
"1844","WA","Washington","9/23/16","Google Consumer Surveys",73,"B",510,"likelyvoters",42.92,25.27,46
"1845","WA","Washington","9/22/16","Ipsos",25,"A-",496,"likelyvoters",48.94,35.28,47
"1846","WA","Washington","9/18/16","CVOTER International",192,"C+",488,"likelyvoters",52.3,42.6,51
"1847","WA","Washington","9/17/16","Google Consumer Surveys",73,"B",486,"likelyvoters",36.97,28.2,52
"1848","WA","Washington","9/15/16","Ipsos",25,"A-",429,"likelyvoters",49.39,35.21,54
"1849","WA","Washington","9/13/16","Insights West",NA,"",505,"likelyvoters",38,28,56
"1850","WA","Washington","9/10/16","Google Consumer Surveys",73,"B",613,"likelyvoters",43.87,24.3,59
"1851","WA","Washington","9/8/16","Ipsos",25,"A-",460,"likelyvoters",46.81,36.92,61
"1852","WA","Washington","9/3/16","Google Consumer Surveys",73,"B",587,"likelyvoters",41.52,25.56,66
"1853","WA","Washington","9/1/16","Ipsos",25,"A-",502,"likelyvoters",45.05,37.02,68
"1854","WA","Washington","8/27/16","Google Consumer Surveys",73,"B",600,"likelyvoters",40.49,26.91,73
"1855","WA","Washington","8/25/16","Ipsos",25,"A-",404,"likelyvoters",45.38,35.41,75
"1856","WA","Washington","8/20/16","SurveyMonkey",352,"C-",722,"registeredvoters",41,31,80
"1857","WA","Washington","8/20/16","Google Consumer Surveys",73,"B",578,"likelyvoters",43.11,24.38,80
"1858","WA","Washington","8/18/16","Ipsos",25,"A-",349,"likelyvoters",49.27,32.57,82
"1859","WA","Washington","8/13/16","Google Consumer Surveys",73,"B",595,"likelyvoters",43.08,27.17,87
"1860","WA","Washington","8/11/16","Ipsos",25,"A-",399,"likelyvoters",45.35,33.48,89
"1861","WA","Washington","8/11/16","Elway Research",4,"A+",350,"likelyvoters",45,24,89
"1862","WA","Washington","6/17/16","American Strategies",NA,"",804,"likelyvoters",48,36,144
"1863","WA","Washington","6/14/16","Public Policy Polling",60,"B+",679,"likelyvoters",49,37,147
"1864","WI","Wisconsin","10/18/16","Public Policy Polling",60,"B+",804,"likelyvoters",50,38,21
"1865","WI","Wisconsin","10/17/16","Google Consumer Surveys",73,"B",725,"likelyvoters",38.22,28.86,22
"1866","WI","Wisconsin","10/16/16","Monmouth University",1,"A+",403,"likelyvoters",47,40,23
"1867","WI","Wisconsin","10/14/16","St. Norbert College",33,"A-",664,"likelyvoters",47,39,25
"1868","WI","Wisconsin","10/13/16","Ipsos",25,"A-",470,"likelyvoters",45.38,41.86,26
"1869","WI","Wisconsin","10/12/16","CVOTER International",192,"C+",361,"likelyvoters",51.1,45.5,27
"1870","WI","Wisconsin","10/12/16","SurveyMonkey",352,"C-",1076,"likelyvoters",43,38,27
"1871","WI","Wisconsin","10/12/16","Google Consumer Surveys",73,"B",669,"likelyvoters",42.17,27.33,27
"1872","WI","Wisconsin","10/7/16","Marquette University",18,"A",878,"likelyvoters",44,37,32
"1873","WI","Wisconsin","10/6/16","Ipsos",25,"A-",622,"likelyvoters",41.56,37.39,33
"1874","WI","Wisconsin","10/6/16","Google Consumer Surveys",73,"B",738,"likelyvoters",44.29,27.22,33
"1875","WI","Wisconsin","10/6/16","YouGov",81,"B",993,"likelyvoters",43,39,33
"1876","WI","Wisconsin","10/5/16","CVOTER International",192,"C+",349,"likelyvoters",50.5,45.6,34
"1877","WI","Wisconsin","10/4/16","Loras College",170,"B-",500,"likelyvoters",43.2,34.6,35
"1878","WI","Wisconsin","10/4/16","Gravis Marketing",181,"B-",1102,"registeredvoters",48,40,35
"1879","WI","Wisconsin","9/30/16","Google Consumer Surveys",73,"B",691,"likelyvoters",43.01,27.71,39
"1880","WI","Wisconsin","9/29/16","Ipsos",25,"A-",687,"likelyvoters",45.72,42.28,40
"1881","WI","Wisconsin","9/25/16","CVOTER International",192,"C+",575,"likelyvoters",49.6,47.1,44
"1882","WI","Wisconsin","9/23/16","Google Consumer Surveys",73,"B",672,"likelyvoters",40.71,27.62,46
"1883","WI","Wisconsin","9/22/16","Ipsos",25,"A-",592,"likelyvoters",42.48,42,47
"1884","WI","Wisconsin","9/19/16","Emerson College",119,"B",700,"likelyvoters",44.5,38.4,50
"1885","WI","Wisconsin","9/18/16","CVOTER International",192,"C+",553,"likelyvoters",49.8,46.4,51
"1886","WI","Wisconsin","9/17/16","Google Consumer Surveys",73,"B",748,"likelyvoters",42.22,24.49,52
"1887","WI","Wisconsin","9/16/16","Marquette University",18,"A",677,"likelyvoters",41,38,53
"1888","WI","Wisconsin","9/15/16","Ipsos",25,"A-",526,"likelyvoters",41.12,41.09,54
"1889","WI","Wisconsin","9/10/16","Google Consumer Surveys",73,"B",786,"likelyvoters",37.41,27.08,59
"1890","WI","Wisconsin","9/8/16","Ipsos",25,"A-",533,"likelyvoters",42.89,39.63,61
"1891","WI","Wisconsin","9/3/16","Google Consumer Surveys",73,"B",784,"likelyvoters",40.83,29.07,66
"1892","WI","Wisconsin","9/1/16","Ipsos",25,"A-",523,"likelyvoters",38.43,39.67,68
"1893","WI","Wisconsin","8/28/16","Monmouth University",1,"A+",404,"likelyvoters",43,38,72
"1894","WI","Wisconsin","8/27/16","Google Consumer Surveys",73,"B",653,"likelyvoters",39.85,27.23,73
"1895","WI","Wisconsin","8/26/16","Public Policy Polling",60,"B+",1054,"likelyvoters",48,41,74
"1896","WI","Wisconsin","8/26/16","Marquette University",18,"A",650,"likelyvoters",41,38,74
"1897","WI","Wisconsin","8/25/16","Ipsos",25,"A-",447,"likelyvoters",37.55,38.16,75
"1898","WI","Wisconsin","8/20/16","SurveyMonkey",352,"C-",2687,"registeredvoters",39,37,80
"1899","WI","Wisconsin","8/20/16","Google Consumer Surveys",73,"B",685,"likelyvoters",41.95,27.88,80
"1900","WI","Wisconsin","8/18/16","Ipsos",25,"A-",454,"likelyvoters",36.15,39.27,82
"1901","WI","Wisconsin","8/13/16","Google Consumer Surveys",73,"B",660,"likelyvoters",44.14,24.51,87
"1902","WI","Wisconsin","8/11/16","Ipsos",25,"A-",512,"likelyvoters",37.83,36.52,89
"1903","WI","Wisconsin","8/5/16","Marquette University",18,"A",683,"likelyvoters",47,34,95
"1904","WI","Wisconsin","7/8/16","Marquette University",18,"A",665,"likelyvoters",43,37,123
"1905","WI","Wisconsin","6/22/16","YouGov",81,"B",993,"likelyvoters",41,36,139
"1906","WI","Wisconsin","6/15/16","Greenberg Quinlan Rosner (Democracy Corps)",127,"B-",300,"likelyvoters",44,32,146
"1907","WI","Wisconsin","6/10/16","Marquette University",18,"A",666,"likelyvoters",46,37,151
"1908","WI","Wisconsin","5/11/16","Public Opinion Strategies",87,"B",600,"likelyvoters",43,31,181
"1909","WI","Wisconsin","4/13/16","St. Norbert College",33,"A-",616,"registeredvoters",46,34,209
"1910","WI","Wisconsin","4/1/16","Emerson College",119,"B",1198,"likelyvoters",47,37,221
"1911","WI","Wisconsin","3/29/16","Fox News/Anderson Robbins Research/Shaw & Company Research",17,"A",1602,"likelyvoters",49,35,224
"1912","WI","Wisconsin","3/29/16","Gravis Marketing",181,"B-",1480,"registeredvoters",49,41,224
"1913","WI","Wisconsin","3/26/16","Marquette University",18,"A",1405,"registeredvoters",47,37,227
"1914","WI","Wisconsin","3/21/16","Emerson College",119,"B",922,"likelyvoters",47,38,232
"1915","WI","Wisconsin","2/19/16","Marquette University",18,"A",802,"registeredvoters",48,37,263
"1916","WI","Wisconsin","1/22/16","Marquette University",18,"A",806,"registeredvoters",47,38,291
"1917","WI","Wisconsin","11/13/15","Marquette University",18,"A",803,"registeredvoters",48,38,361
"1918","WV","West Virginia","10/17/16","Google Consumer Surveys",73,"B",111,"likelyvoters",26.82,45.26,22
"1919","WV","West Virginia","10/14/16","Global Strategy Group",275,"C+",601,"likelyvoters",31,58,25
"1920","WV","West Virginia","10/12/16","CVOTER International",192,"C+",310,"likelyvoters",36.4,58.1,27
"1921","WV","West Virginia","10/12/16","Google Consumer Surveys",73,"B",115,"likelyvoters",23.1,58.73,27
"1922","WV","West Virginia","10/10/16","Ipsos",25,"A-",129,"likelyvoters",39.5,55.84,29
"1923","WV","West Virginia","10/6/16","Google Consumer Surveys",73,"B",78,"likelyvoters",27.41,50.21,33
"1924","WV","West Virginia","10/5/16","CVOTER International",192,"C+",308,"likelyvoters",36.5,57.7,34
"1925","WV","West Virginia","10/3/16","Ipsos",25,"A-",153,"likelyvoters",40.71,53.95,36
"1926","WV","West Virginia","9/30/16","Google Consumer Surveys",73,"B",110,"likelyvoters",24.42,48.57,39
"1927","WV","West Virginia","9/26/16","Ipsos",25,"A-",165,"likelyvoters",36.37,55.31,43
"1928","WV","West Virginia","9/25/16","CVOTER International",192,"C+",480,"likelyvoters",34.4,60.5,44
"1929","WV","West Virginia","9/23/16","Google Consumer Surveys",73,"B",100,"likelyvoters",30.64,40.3,46
"1930","WV","West Virginia","9/19/16","Ipsos",25,"A-",173,"likelyvoters",33.12,52.74,50
"1931","WV","West Virginia","9/18/16","CVOTER International",192,"C+",466,"likelyvoters",35.3,59.3,51
"1932","WV","West Virginia","9/17/16","Google Consumer Surveys",73,"B",82,"likelyvoters",19.42,35.52,52
"1933","WV","West Virginia","9/15/16","Garin-Hart-Yang Research Group",44,"B+",500,"likelyvoters",28,60,54
"1934","WV","West Virginia","9/12/16","Ipsos",25,"A-",146,"likelyvoters",34.55,51.74,57
"1935","WV","West Virginia","9/10/16","Google Consumer Surveys",73,"B",94,"likelyvoters",36.13,35.28,59
"1936","WV","West Virginia","9/9/16","Just Win Strategies",NA,"",600,"registeredvoters",30,57,60
"1937","WV","West Virginia","9/5/16","Ipsos",25,"A-",146,"likelyvoters",38.76,49.23,64
"1938","WV","West Virginia","9/3/16","Google Consumer Surveys",73,"B",93,"likelyvoters",22.99,52.23,66
"1939","WV","West Virginia","8/29/16","Ipsos",25,"A-",137,"likelyvoters",39.41,54.04,71
"1940","WV","West Virginia","8/27/16","Google Consumer Surveys",73,"B",88,"likelyvoters",19.6,48.64,73
"1941","WV","West Virginia","8/22/16","Ipsos",25,"A-",142,"likelyvoters",37.84,54.98,78
"1942","WV","West Virginia","8/20/16","SurveyMonkey",352,"C-",698,"registeredvoters",27,52,80
"1943","WV","West Virginia","8/20/16","Google Consumer Surveys",73,"B",107,"likelyvoters",25.72,47.13,80
"1944","WV","West Virginia","8/18/16","R.L. Repass & Partners",271,"C+",386,"likelyvoters",31,49,82
"1945","WV","West Virginia","8/15/16","Ipsos",25,"A-",134,"likelyvoters",39.49,46.86,85
"1946","WV","West Virginia","8/13/16","Google Consumer Surveys",73,"B",100,"likelyvoters",34.34,38.67,87
"1947","WV","West Virginia","8/8/16","Ipsos",25,"A-",183,"likelyvoters",38.93,48.45,92
"1948","WV","West Virginia","2/21/16","Orion Strategies",160,"B-",306,"likelyvoters",24,61,261
"1949","WY","Wyoming","10/17/16","Google Consumer Surveys",73,"B",76,"likelyvoters",27.37,46.11,22
"1950","WY","Wyoming","10/12/16","CVOTER International",192,"C+",311,"likelyvoters",30.2,64.3,27
"1951","WY","Wyoming","10/12/16","Google Consumer Surveys",73,"B",61,"likelyvoters",16.58,51.9,27
"1952","WY","Wyoming","10/6/16","Google Consumer Surveys",73,"B",35,"likelyvoters",11.04,52.74,33
"1953","WY","Wyoming","10/5/16","CVOTER International",192,"C+",309,"likelyvoters",30.7,63,34
"1954","WY","Wyoming","9/30/16","Google Consumer Surveys",73,"B",43,"likelyvoters",18.8,35.07,39
"1955","WY","Wyoming","9/25/16","CVOTER International",192,"C+",462,"likelyvoters",29.4,65.2,44
"1956","WY","Wyoming","9/23/16","Google Consumer Surveys",73,"B",55,"likelyvoters",17.78,45.91,46
"1957","WY","Wyoming","9/18/16","CVOTER International",192,"C+",461,"likelyvoters",29.2,65.1,51
"1958","WY","Wyoming","9/17/16","Google Consumer Surveys",73,"B",60,"likelyvoters",30.13,45.26,52
"1959","WY","Wyoming","9/10/16","Google Consumer Surveys",73,"B",63,"likelyvoters",16.57,58.22,59
"1960","WY","Wyoming","9/8/16","DFM Research",135,"B-",402,"likelyvoters",19,54,61
"1961","WY","Wyoming","9/3/16","Google Consumer Surveys",73,"B",69,"likelyvoters",22.38,46.76,66
"1962","WY","Wyoming","8/27/16","Google Consumer Surveys",73,"B",75,"likelyvoters",21.3,42.45,73
